"p_index","years","ppg","rpg","apg","bpg","sgp"
981,4,"7.664900662251655","4.429801324503312","1.4543046357615896","1.989602649006622","1.6629139072847683"
982,3,"8.94973544973545","7.821693121693121","1.144973544973545","1.3713756613756614","1.8626984126984125"
983,1,"0.8","0.8","0.8","2.52","2.31"
984,11,"17.640545454545453","2.403636363636364","4.794181818181818","1.6202727272727275","1.485109090909091"
985,2,"1.6333333333333333","1.3333333333333333","0.4333333333333333","1.0599999999999998","1.47"
986,2,"7.202247191011236","2.338202247191011","2.3662921348314607","2.506292134831461","2.456629213483146"
987,13,"7.3068241469816275","2.4206036745406823","3.8132545931758526","1.6378740157480312","1.0719422572178479"
988,2,"3.4285714285714284","1.8285714285714285","0.6428571428571429","1.4657142857142857","0.8357142857142857"
990,1,"1.4","1","0.1","2.26","2.9600000000000004"
991,2,"5.715294117647058","4.284705882352942","1.015294117647059","0.7649411764705882","1.5303529411764705"
992,1,"2.1","2.5","0.3","0.97","2.5100000000000002"
993,7,"8.757798165137617","7.112385321100917","1.1272935779816515","1.587729357798165","1.8047706422018348"
994,14,"8.921179302045728","2.1040914560770156","3.935499398315282","1.398146811070999","1.5767268351383872"
995,2,"2","1","0.6666666666666666","2.686666666666666","2.1966666666666668"
996,2,"6.5","1.8319999999999999","2.168","0.9672","1.4332"
997,2,"1.9631578947368424","1.4263157894736842","0.3368421052631579","1.4794736842105263","2.586315789473684"
998,1,"3.2","1.6","0.7","2.24","2.83"
999,3,"6.528395061728396","4.155555555555556","0.8320987654320987","1.484074074074074","1.433827160493827"
1000,4,"22.402822580645164","4.831048387096775","7.384274193548387","1.1298387096774194","0.6493145161290321"
1001,1,"3","1.5","0.6","2.02","2.92"
1002,1,"11.9","1.9000000000000001","2.1","2.29","1.9900000000000002"
1003,8,"14.126129032258063","5.500645161290322","1.973548387096774","2.0767096774193545","1.8216451612903224"
1004,4,"3.0675925925925926","1.6592592592592592","0.612962962962963","1.330925925925926","1.2997222222222222"
1005,1,"12.8","7.200000000000001","1.3","1.6","2.62"
1006,1,"3.9","2.3","0.6","1.83","0.47000000000000003"
1007,2,"2.917391304347826","2.4217391304347826","0.34347826086956523","2.092608695652174","1.0408695652173912"
1008,2,"1.7333333333333334","1.2888888888888888","0.16666666666666666","2.328888888888889","2.285555555555556"
1009,1,"1.2","1","0.2","2.15","0.05"
1010,3,"4.957971014492753","2.949275362318841","0.4782608695652174","0.27521739130434786","1.9134782608695649"
1012,2,"2.8237288135593226","1.094915254237288","0.9474576271186441","1.5571186440677967","1.9930508474576272"
1013,1,"3","4","7","0.15","2.95"
1014,1,"0.6999999999999998","0","0","0.03","0.25"
1015,1,"0.8","2.2","0.4","1.57","1.5"
1016,10,"4.259550561797753","1.1834670947030497","2.192295345104334","1.4829534510433384","1.1707544141252006"
1017,1,"8.8","1.8999999999999997","1.3999999999999997","1.23","2.33"
1018,1,"16.3","3.8999999999999995","5.2","1.61","0.31"
1019,3,"9.56745283018868","3.939622641509434","1.3981132075471696","0.860566037735849","1.6738207547169812"
1020,2,"2.4222222222222225","0.911111111111111","0.4444444444444444","0.5822222222222222","0.6422222222222221"
1021,3,"11.136871508379889","5.083798882681564","2.6653631284916197","1.7322346368715082","1.854022346368715"
1022,11,"9.545949535192564","4.266002656042496","1.6079681274900397","1.2970916334661355","1.5135059760956175"
1023,7,"5.857185628742515","5.83502994011976","0.18592814371257488","2.2857485029940117","1.1932335329341317"
1024,6,"10.390688259109313","4.7089068825910925","0.9133603238866396","0.9576518218623481","0.8950607287449394"
1025,2,"3.1593750000000003","0.740625","0.44062500000000004","1.3175","1.6796875"
1026,1,"0","0","0","0.62","1.11"
1027,1,"3.2","1.6","0.2","0.25","1.37"
1028,6,"5.213135593220338","2.66228813559322","0.6521186440677966","1.5050000000000001","1.3134322033898307"
1029,1,"3","1.8","0.6","2.87","1.43"
1030,6,"4.823045267489711","1.7469135802469136","0.5102880658436213","0.781358024691358","1.8316460905349796"
1031,7,"4.744761904761904","3.933650793650794","0.313015873015873","1.7456825396825397","1.7831428571428574"
1032,9,"4.022888888888889","3.422222222222222","0.5366666666666666","1.8102","1.5474"
1033,7,"8.06905737704918","6.512295081967213","1.6297131147540982","1.464262295081967","1.6747131147540981"
1034,5,"14.268985507246377","3.1362318840579704","4.233333333333333","1.850521739130435","1.8747246376811593"
1035,1,"9.1","8.9","1.1","2.33","2.76"
1036,2,"19.851048951048952","3.5594405594405596","3.1846153846153844","1.0999300699300698","1.5503496503496503"
1037,1,"7.4","1.4","1.3000000000000003","1.82","2.54"
1039,2,"4.85","2.25","0.35","2.045","2.08"
1040,2,"1.6888888888888889","0.8","0.4444444444444444","1.6722222222222223","2.4511111111111115"
1041,4,"7.72929292929293","3.784343434343434","1.2777777777777777","0.5997979797979798","2.252727272727273"
1042,11,"15.41771653543307","3.5551181102362204","3.4661417322834644","0.8194094488188977","1.8748425196850391"
1043,3,"7.961643835616439","5.0561643835616445","0.6589041095890411","2.0112328767123286","1.859109589041096"
1044,2,"10.802970297029704","3.2851485148514854","3.6128712871287125","1.560891089108911","1.7015841584158418"
1045,1,"14.1","4.5","3.3","1.13","2.44"
1046,2,"1.7874999999999999","1.05","0.3875","0.58","1.57"
1047,7,"4.886646884272997","5.575074183976262","0.3810089020771514","1.846706231454006","1.158278931750742"
1048,11,"8.510054844606946","2.9228519195612437","6.087020109689214","1.4800000000000002","1.9619378427787935"
1049,1,"5.4","2.9","0.7","1.38","2.04"
1050,18,"14.440017064846414","2.2284982935153583","3.465358361774744","1.640981228668942","1.5084129692832768"
1051,4,"14.889861751152075","4.876958525345622","3.2502304147465435","0.5609216589861751","1.5234101382488479"
1052,6,"16.923414634146344","3.697317073170732","4.205365853658536","1.1695609756097562","1.2562195121951218"
1053,1,"1","1.8","0.3","2.48","2.85"
1054,5,"1.9583333333333333","3.3652777777777776","0.33472222222222225","1.2975","1.4713888888888889"
1055,1,"3","1.2","0.8","0.9399999999999998","1.39"
1056,5,"6.328671328671329","4.294755244755246","1.036013986013986","1.8920629370629374","0.6967482517482518"
1057,1,"5.7","3","0","0.45","1.57"
1058,14,"11.325854214123007","2.9594533029612755","5.140091116173121","1.5212756264236902","1.324612756264237"
1059,1,"5.1","2.5","1.2","1.64","2.26"
1060,1,"2.6","1.8","0","0.11000000000000001","1.39"
1061,5,"5.7368421052631575","2.270445344129555","1.1931174089068826","0.8212955465587044","1.7921052631578949"
1062,2,"1.5555555555555556","1.2222222222222223","0.16666666666666666","1.6851851851851851","1.222962962962963"
1063,2,"5.123076923076923","1.909230769230769","1.0092307692307692","0.15876923076923075","0.398"
1064,1,"2.6","0.6","0.1","2.65","1.79"
1066,8,"6.646835443037975","3.2878481012658236","0.9483544303797469","1.40926582278481","1.655240506329114"
1067,14,"24.690700000000003","5.6492","7.019199999999999","1.4198300000000001","1.8634300000000001"
1068,14,"7.586013071895424","3.541437908496732","2.08562091503268","1.3109934640522876","1.327111111111111"
1069,14,"5.248660084626235","1.8141043723554302","0.5251057827926656","1.3835966149506347","1.4858251057827927"
1070,1,"1","1","0.2","0.07","1.4800000000000002"
1071,4,"3.00990990990991","1.7171171171171171","0.30180180180180183","1.7315315315315314","1.801081081081081"
1072,3,"2.5810810810810807","0.8918918918918919","0.4864864864864865","2.0054054054054054","1.7075675675675677"
1073,10,"8.920084269662922","4.740870786516854","1.7030898876404497","1.996025280898876","1.4902247191011235"
1074,4,"7.413636363636365","1.6602272727272727","1.7784090909090908","1.9176136363636365","1.1013068181818182"
1075,1,"0.1","0.8","0.4","2.6","1.09"
1076,5,"3.936213991769547","3.719753086419753","0.44485596707818925","2.1343209876543208","1.2279012345679012"
1077,1,"3.5","2","0","3","1.78"
1078,1,"1.3","1.8","0","0.7599999999999999","0.28"
1079,1,"1.6","2.4","0.4","2.29","0.4699999999999999"
1080,3,"2.7223880597014927","0.9761194029850747","0.5149253731343284","1.6686567164179107","0.33044776119402985"
1081,2,"10.696428571428571","5.853571428571429","0.7","1.5407142857142855","1.7907142857142855"
1082,4,"2.2936842105263158","1.0252631578947367","0.2715789473684211","1.4389473684210525","0.3248421052631579"
1083,1,"0","0","0","0.21","1.28"
1084,5,"4.554726368159204","7.147761194029851","0.6835820895522389","0.9453233830845771","1.8131343283582089"
1085,2,"3.088461538461538","1.8038461538461539","1.2730769230769228","2.7403846153846154","1.6592307692307693"
1086,1,"7","2.1","0.7","2.64","0.21"
1087,4,"1.6481481481481481","0.9037037037037037","1.0481481481481483","1.5592592592592593","1.9740740740740743"
1088,1,"3.8","2.5","0.5","2.18","2.33"
1089,9,"7.709926470588236","5.503308823529411","0.9244485294117648","1.3075735294117645","1.1040992647058823"
1090,3,"3.6407407407407413","3.4703703703703708","0.5722222222222222","1.4733333333333334","2.332037037037037"
1091,8,"5.237979094076655","1.1118466898954702","1.7156794425087107","1.9386411149825784","1.221637630662021"
1092,1,"0","0","0.5","0.1","1.58"
1093,2,"4.1000000000000005","1.05","1.4749999999999999","2.6212500000000003","0.80375"
1094,4,"2.3214285714285716","0.7","0.4773809523809524","1.149404761904762","1.9158333333333335"
1095,14,"7.351659292035398","3.1523230088495575","1.5355088495575218","1.5593252212389381","1.6735619469026553"
1096,3,"2.64375","0.275","0.925","1.08","0.965625"
1097,11,"4.801271860095389","4.075516693163752","1.263751987281399","1.3343879173290938","1.243704292527822"
1098,2,"1.158695652173913","2.3521739130434782","0.3347826086956522","0.9282608695652175","2.033913043478261"
1099,1,"3.2","2.6","0.3","2.44","2.22"
1100,5,"10.770631970260224","7.455390334572491","1.7747211895910777","0.6959479553903345","1.8248698884758365"
1101,1,"2.2","0.4","0.9","2.77","0.89"
1102,3,"2.5411764705882356","0.9205882352941177","0.15294117647058825","1.8117647058823527","1.0711764705882354"
1103,4,"5.397826086956521","3.4934782608695656","0.6217391304347826","1.3422282608695653","2.2084239130434784"
1104,6,"6.40258064516129","2.1129032258064515","1.3106451612903225","1.200483870967742","1.3463225806451613"
1105,5,"16.456179775280898","5.53258426966292","1.1404494382022472","1.5714606741573036","1.1045318352059925"
1106,3,"2.392857142857143","1.442857142857143","0.23214285714285715","0.6503571428571427","2.056785714285714"
1107,1,"4.2","3.6","0.5","1.9399999999999997","0.3400000000000001"
1108,5,"6.181557377049181","6.6000000000000005","1.4991803278688522","1.8156147540983607","1.556844262295082"
1109,3,"2.6999999999999997","1.3121951219512193","0.6829268292682926","1.8278048780487803","1.4729268292682929"
1110,6,"12.028850855745723","8.885085574572129","1.434474327628362","1.1692909535452325","1.7412224938875305"
1111,3,"6.636567164179104","2.744029850746269","1.225373134328358","1.1988059701492537","2.1292537313432836"
1112,11,"10.714208389715834","2.906765899864682","4.645602165087957","1.0245196211096075","1.4561028416779433"
1113,2,"3.65625","1.74375","0.5625","1.58875","2.7856249999999996"
1114,10,"3.8843173431734312","2.915313653136532","0.7653136531365314","1.5731734317343173","1.6795756457564572"
1115,1,"0.6999999999999998","1","0.3","1.13","0.15"
1116,7,"8.30327868852459","3.1236533957845434","1.0843091334894615","1.6661124121779858","1.2183840749414523"
1117,2,"2.87027027027027","1.9324324324324325","0.39459459459459456","1.8267567567567569","2.5172972972972976"
1118,7,"7.859753086419754","4.721975308641975","0.9762962962962962","1.403827160493827","1.9140740740740738"
1119,3,"3.4868852459016395","2.4245901639344263","0.2983606557377049","2.495081967213115","1.3000000000000003"
1120,10,"3.90253164556962","4.020411392405063","0.9484177215189873","1.4869303797468352","0.9184651898734177"
1121,8,"4.807738095238095","1.6842261904761904","2.2970238095238096","1.4902678571428571","1.5704464285714284"
1122,9,"6.692141453831042","1.656188605108055","0.8202357563850687","1.4340078585461689","1.6394106090373282"
1123,17,"12.389926888708366","6.301137286758733","8.708367181153532","1.1883021933387492","1.6826969943135663"
1124,1,"1.5","1.6","0.3","1.82","1.85"
1125,10,"5.632038834951457","4.175404530744337","0.43495145631067955","1.2882847896440133","1.7965533980582524"
1127,1,"2.9","1.6","1.9","1.98","0.9"
1128,13,"17.082263710618435","4.948074679113186","2.659043173862311","1.167747957992999","1.7496499416569427"
1129,2,"2.142857142857143","1.0857142857142856","0.29999999999999993","1.6557142857142857","0.9185714285714285"
1130,8,"5.884598214285714","3.246428571428571","0.7783482142857142","1.362700892857143","1.9557812499999998"
1131,14,"12.264250248262162","1.9498510427010924","3.1626613704071502","1.6162065541211517","1.0875074478649454"
1132,8,"8.85357142857143","6.5993197278911575","1.0627551020408166","1.4955782312925172","1.886666666666667"
1133,12,"10.494670050761423","2.2855329949238574","5.853045685279188","1.6441370558375634","1.5920050761421316"
1134,15,"7.791077636152956","5.147972190034762","0.4219003476245655","1.9430011587485514","1.873731170336037"
1135,2,"5.265486725663717","2.4230088495575224","1.7805309734513273","1.9132743362831857","2.3116814159292036"
1136,1,"0","1","0","2.12","2.13"
1137,4,"5.081720430107526","2.814516129032258","0.6521505376344087","1.4934946236559141","0.9269354838709677"
1138,1,"3","1.4","0.9","0.29","1.05"
1139,3,"3.7488888888888887","1.4422222222222223","0.5911111111111111","2.7319999999999998","1.1504444444444444"
1140,2,"4.228571428571429","1.7571428571428573","1.985714285714286","1.4599999999999997","1.2485714285714287"
1141,4,"7.508713692946058","3.9858921161825727","0.6991701244813278","2.02448132780083","0.6685062240663899"
1142,2,"4.6454545454545455","2.272727272727273","0.9999999999999999","2.659090909090909","1.38"
1143,3,"4.033333333333334","1.5083333333333335","0.39166666666666666","0.2125","2.4"
1144,1,"9.5","2.6","4.7","1.87","2.49"
1145,1,"0.3","0.4","0.3","0.55","0.24"
1146,7,"17.917659574468086","5.212553191489362","2.2561702127659577","1.5582765957446811","1.6466808510638296"
1147,3,"6.576923076923077","4.643589743589743","1.164102564102564","2.462820512820513","1.3028205128205128"
1148,2,"1.7285714285714284","1.042857142857143","0.8714285714285713","1.2042857142857142","2.557142857142857"
1149,4,"9.043478260869565","2.1907608695652177","1.8625000000000003","1.5324456521739132","0.6145652173913043"
1150,1,"5.9","4.9","1.6","2.66","2.26"
1151,1,"0","1","1","0.78","1.49"
1152,6,"22.455808656036442","6.990432801822324","3.2845102505694763","1.3454441913439634","1.7894305239179953"
1153,3,"11.991911764705883","13.216911764705882","1.0823529411764705","0.5161029411764706","2.304485294117647"
1154,1,"1.6000000000000003","0.8000000000000002","0.9","0.36000000000000004","2.7000000000000006"
1155,1,"10.6","3","2","0.95","1.02"
1156,5,"4.615686274509804","4.322875816993464","0.645751633986928","1.394575163398693","2.127516339869281"
1157,6,"2.9232067510548525","2.6582278481012658","0.41181434599156114","1.667594936708861","1.5575105485232066"
